case_id,govuk_slug,html_url,db_count,web_count,missing_count,missing_urls
02a992fe-4fbd-450e-87d6-31b6e8586a81,/residential-property-tribunal-decisions/63b-warriner-gardens-battersea-london-sw11-4dx-lon-slash-00bj-slash-f77-slash-2024-slash-0111,https://www.gov.uk/residential-property-tribunal-decisions/63b-warriner-gardens-battersea-london-sw11-4dx-lon-slash-00bj-slash-f77-slash-2024-slash-0111,1,2,1,https://assets.publishing.service.gov.uk/media/665cf8aa7b792ffff71a861c/63b_Warriner_Gradens_Reasons_24.pdf
02b4cb8d-afec-41a9-b924-9d8d3410172f,/residential-property-tribunal-decisions/124-francis-road-london-e10-6pr-lon-slash-00bh-slash-mnr-slash-2023-slash-0403,https://www.gov.uk/residential-property-tribunal-decisions/124-francis-road-london-e10-6pr-lon-slash-00bh-slash-mnr-slash-2023-slash-0403,1,3,2,"https://assets.publishing.service.gov.uk/media/65a7d690b2f3c6000de5d412/Summary_Reasons_MR-_124_Francis_Road.pdf 
https://assets.publishing.service.gov.uk/media/65b2bab04d53570014a79847/124_frances_road_extended_reasons.pdf"
0314fd16-54b8-4370-b8b1-73000a527c63,/residential-property-tribunal-decisions/101-st-georges-mill-11-humberstone-road-leicester-leicestershire-le5-3gw-bir-00fn-lis-2018-0055,https://www.gov.uk/residential-property-tribunal-decisions/101-st-georges-mill-11-humberstone-road-leicester-leicestershire-le5-3gw-bir-00fn-lis-2018-0055,1,3,2,"https://assets.publishing.service.gov.uk/media/5c598e39ed915d04782b9eeb/LE5_3GW_BIR_00FN_LIS_2018_0055_Correction_Certificate.pdf 
https://assets.publishing.service.gov.uk/media/5c5d6b02ed915d044d7f6745/LE5_3GW_BIR_00FN_LIS_2018_0055_Correction_Certificate_2.pdf"
031f205d-0063-45c8-832b-28a4d9eb18a5,/residential-property-tribunal-decisions/flat-12-117a-lancaster-road-london-w11-1qt-lon-slash-00aw-slash-mnr-slash-2024-slash-0204,https://www.gov.uk/residential-property-tribunal-decisions/flat-12-117a-lancaster-road-london-w11-1qt-lon-slash-00aw-slash-mnr-slash-2024-slash-0204,1,3,2,"https://assets.publishing.service.gov.uk/media/66cde7b7face0992fa41f63e/flat_12_117A_Lancaster_Rd_decision_market_rent.pdf 
https://assets.publishing.service.gov.uk/media/66d77f91c52d5fb4c82ddde5/flat_12_117A_Lancaster_Rd_full_decision_28.8.pdf"
03310ada-cb21-4436-aa30-e59fbb8d46cf,/residential-property-tribunal-decisions/19-selsdon-avenue-romsey-hampshire-so51-7pl-chi-24un-f77-2018-0074,https://www.gov.uk/residential-property-tribunal-decisions/19-selsdon-avenue-romsey-hampshire-so51-7pl-chi-24un-f77-2018-0074,1,2,1,https://assets.publishing.service.gov.uk/media/5c5d4d2f40f0b676bbd9ad90/19_Selsdon_Avenue__Reasons.pdf
03402d68-2bc3-4545-9815-4e517fcdf9b8,/residential-property-tribunal-decisions/flat-14-benson-house-hatfields-london-se1-8dq-lon-slash-00ay-slash-f77-slash-2024-slash-0674,https://www.gov.uk/residential-property-tribunal-decisions/flat-14-benson-house-hatfields-london-se1-8dq-lon-slash-00ay-slash-f77-slash-2024-slash-0674,1,2,1,https://assets.publishing.service.gov.uk/media/678fd94b7bb65baf62c2adc7/240121_-_Final_Decision__Flat_14__Benson.pdf
0363bf85-91fa-466b-b82f-70c1ccb2d890,/residential-property-tribunal-decisions/21a-northdown-close-ruislip-middlesex-ha4-6jy-lon-slash-00as-slash-f77-slash-2024-slash-0015,https://www.gov.uk/residential-property-tribunal-decisions/21a-northdown-close-ruislip-middlesex-ha4-6jy-lon-slash-00as-slash-f77-slash-2024-slash-0015,1,2,1,https://assets.publishing.service.gov.uk/media/6632288c2ea7c8bba6ebe11f/21a_Northdown_Close_Reasons_24.pdf
03727305-f5b7-43df-81e9-644572826696,/residential-property-tribunal-decisions/townsend-cottage-culkerton-tetbury-gloucestershire-gl8-8ss-chi-slash-23uc-slash-f77-slash-2021-slash-0053,https://www.gov.uk/residential-property-tribunal-decisions/townsend-cottage-culkerton-tetbury-gloucestershire-gl8-8ss-chi-slash-23uc-slash-f77-slash-2021-slash-0053,1,2,1,https://assets.publishing.service.gov.uk/media/61e015be8fa8f5058a4b2dde/Townsend_Cottage__Reasons.pdf
03bf540f-7ef8-4f76-ba44-a74f7579de48,/residential-property-tribunal-decisions/flat-21-bridge-avenue-mansions-bridge-avenue-hammersmith-london-w6-9jb-lon-slash-00an-slash-f77-slash-2022-slash-0098,https://www.gov.uk/residential-property-tribunal-decisions/flat-21-bridge-avenue-mansions-bridge-avenue-hammersmith-london-w6-9jb-lon-slash-00an-slash-f77-slash-2022-slash-0098,1,2,1,https://assets.publishing.service.gov.uk/media/62fce7e08fa8f504c1ab9c37/Flat_21_Bridge_Avenue_Mansions_-_Final_Statement_of_Reasons.pdf
03d54af1-3406-45e6-88f7-43e8b3995fb3,/residential-property-tribunal-decisions/23b-bramshill-road-london-nw10-8af-lon-slash-00ae-slash-f77-slash-2024-slash-0159,https://www.gov.uk/residential-property-tribunal-decisions/23b-bramshill-road-london-nw10-8af-lon-slash-00ae-slash-f77-slash-2024-slash-0159,1,2,1,https://assets.publishing.service.gov.uk/media/66950bdfce1fd0da7b59251d/23b_Bramshill_Rd_Summary_Reasons.pdf
