case_id                             , govuk_slug                                                                                                                                                     , html_url                                                                                                                                                                         , db_count, web_count, missing_count, missing_urls
18de6031-2607-414d-9ca3-6ed97b95daae, /residential-property-tribunal-decisions/flat-5-woodland-court-new-wanstead-london-e11-2sp-lon-slash-00bc-slash-f77-slash-2024-slash-0100                      , https://www.gov.uk/residential-property-tribunal-decisions/flat-5-woodland-court-new-wanstead-london-e11-2sp-lon-slash-00bc-slash-f77-slash-2024-slash-0100                      ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/667413edc087fbe40855cead/Summary_Reasons_Flat_5_Woodland_Ct.pdf
19048204-126f-4c1e-aa4d-83348ab11c30, /residential-property-tribunal-decisions/fff-225-browning-road-manor-park-london-e12-6nu-lon-slash-00bb-slash-mnr-slash-2020-slash-0015                        , https://www.gov.uk/residential-property-tribunal-decisions/fff-225-browning-road-manor-park-london-e12-6nu-lon-slash-00bb-slash-mnr-slash-2020-slash-0015                        ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/612e0bbb8fa8f53dccf1aa7f/FFF_225_Browning_Road_-_Final_Statement_of_Reasons.pdf
1921d632-7e8b-4f75-834f-7b016cf0da22, /residential-property-tribunal-decisions/12-aspen-square-weybridge-surrey-kt13-9za-chi-slash-43ub-slash-lsc-slash-2022-slash-0054                              , https://www.gov.uk/residential-property-tribunal-decisions/12-aspen-square-weybridge-surrey-kt13-9za-chi-slash-43ub-slash-lsc-slash-2022-slash-0054                              ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/6364d15c8fa8f57a23ab5939/ASPEN_SQ._REASONS_-_Amended.pdf
1923ffc9-4ebf-4811-91c4-5556996b95d8, /residential-property-tribunal-decisions/room-4-124-heath-road-burton-on-trent-staffordshire-de15-9lf-bir-slash-41uc-slash-mnr-slash-2020-slash-0068           , https://www.gov.uk/residential-property-tribunal-decisions/room-4-124-heath-road-burton-on-trent-staffordshire-de15-9lf-bir-slash-41uc-slash-mnr-slash-2020-slash-0068           ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/602bd7b1e90e07056841fdf1/DE15_9LF_BIR_41UC_MNR_2020_0068_REASONS.pdf
1933d63e-234e-4595-8989-3f51c769309d, /residential-property-tribunal-decisions/first-floor-flat-18-seward-road-w7-2jr-lon-slash-00aj-slash-mnr-slash-2023-slash-0301                                 , https://www.gov.uk/residential-property-tribunal-decisions/first-floor-flat-18-seward-road-w7-2jr-lon-slash-00aj-slash-mnr-slash-2023-slash-0301                                 ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/652813682548ca0014ddf1f9/FFF_18_Seward_house_-_reasons.pdf
194cab7d-7f7e-4f80-bf7e-7d03e291bcb0, /residential-property-tribunal-decisions/19-barton-close-london-e6-5qe-lon-slash-00bb-slash-mnr-slash-2024-slash-0318                                          , https://www.gov.uk/residential-property-tribunal-decisions/19-barton-close-london-e6-5qe-lon-slash-00bb-slash-mnr-slash-2024-slash-0318                                          ,        1,         3,             2, "https://assets.publishing.service.gov.uk/media/6788fa0793d4eae3088bd2d2/19_Barton_Summary_Reasons.pdf
                                                                                                                                                                                                                                                                                                                                                                                                                              https://assets.publishing.service.gov.uk/media/6788fa1c976cb51ae15734ff/19_Barton_Close_full_reasons.pdf"
196925c3-99c6-49ef-8f1a-7f7ca1aeae40, /residential-property-tribunal-decisions/181-stamford-street-old-trafford-manchester-m16-9lx-man-slash-00bu-slash-f77-slash-2020-slash-0052                    , https://www.gov.uk/residential-property-tribunal-decisions/181-stamford-street-old-trafford-manchester-m16-9lx-man-slash-00bu-slash-f77-slash-2020-slash-0052                    ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/60532e6d8fa8f55d38ea349a/181_Stamford_Street_Old_Trafford__Manchester_M16_9LX_Final_15.3.21.pdf
196a3573-4665-42a8-ad2c-d10b6f782320, /residential-property-tribunal-decisions/flat-23-abbotts-house-aylesford-street-london-sw1v-3rn-lon-00bk-f77-2019-0225                                         , https://www.gov.uk/residential-property-tribunal-decisions/flat-23-abbotts-house-aylesford-street-london-sw1v-3rn-lon-00bk-f77-2019-0225                                         ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/5e4ff242e90e074dc5a3e1f5/Flat_23_Abbotts_House_Final_Statement_of_Reasons.pdf
196c24ce-be41-4265-bded-2d34e6e83343, /residential-property-tribunal-decisions/flat-4-6-norfolk-terrace-brighton-bn1-3ad-chi-slash-00ml-slash-f77-slash-2023-slash-0074                              , https://www.gov.uk/residential-property-tribunal-decisions/flat-4-6-norfolk-terrace-brighton-bn1-3ad-chi-slash-00ml-slash-f77-slash-2023-slash-0074                              ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/65bb7c2321f73f000de0ba56/Flat_4__6_Norfolk_Terrace__Reasons.pdf
196d35ad-46f8-4fcc-b003-45966e9c0fe1, /residential-property-tribunal-decisions/8-turpin-close-enfield-london-en3-6wz-ref-lon-slash-00ak-slash-f77-slash-2025-slash-0003                              , https://www.gov.uk/residential-property-tribunal-decisions/8-turpin-close-enfield-london-en3-6wz-ref-lon-slash-00ak-slash-f77-slash-2025-slash-0003                              ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/67da72c9a87d546feeda01d1/Summary_Reasons_Fair_Rent_8_Turpin_Close_Enfield.pdf
19706463-53a4-4c69-b5c2-92408615d560, /residential-property-tribunal-decisions/23-robert-daniels-court-thrifts-mead-theydon-bois-epping-essex-cm16-7ne-cam-slash-22uh-slash-mnr-slash-2023-slash-0036, https://www.gov.uk/residential-property-tribunal-decisions/23-robert-daniels-court-thrifts-mead-theydon-bois-epping-essex-cm16-7ne-cam-slash-22uh-slash-mnr-slash-2023-slash-0036,        1,         2,             1, https://assets.publishing.service.gov.uk/media/64a81cd7112104000cee64df/23_Robert_Daniels_Court__CM16_7NE_-_Decision.pdf
19777d87-604e-4e3b-b992-ad9e2ee1d8e4, /residential-property-tribunal-decisions/3-boot-lane-bristol-bs3-4bd-chi-slash-00hb-slash-mnr-slash-2023-slash-0116                                            , https://www.gov.uk/residential-property-tribunal-decisions/3-boot-lane-bristol-bs3-4bd-chi-slash-00hb-slash-mnr-slash-2023-slash-0116                                            ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/64ae97118bc29f000d2ccb7c/3_Boot_Lane__Reasons.pdf
198c4dd7-3fee-4876-8418-b6636ca68d92, /residential-property-tribunal-decisions/15b-burlington-gardens-london-w3-6ba-lon-slash-00aj-slash-f77-slash-2022-slash-0068                                   , https://www.gov.uk/residential-property-tribunal-decisions/15b-burlington-gardens-london-w3-6ba-lon-slash-00aj-slash-f77-slash-2022-slash-0068                                   ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/62d6a9d2e90e071e73d27519/15B_Burlington_Gardens_-_Final_Statement_of_Reasons.pdf
1992adf5-1c54-4bbe-9bf8-b274cb6ad132, /residential-property-tribunal-decisions/12-laurel-court-walsall-ws1-4hd-bir-slash-00cu-slash-mnr-slash-2022-slash-0011                                        , https://www.gov.uk/residential-property-tribunal-decisions/12-laurel-court-walsall-ws1-4hd-bir-slash-00cu-slash-mnr-slash-2022-slash-0011                                        ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/6315de61e90e07588734b08b/WS1_4HD_BIR_00CU_MNR_2022_0011_Reasons.pdf
19dea23d-527e-4438-903c-684db4a03675, /residential-property-tribunal-decisions/21-weaver-close-alsager-st7-2nz-bir-slash-41ug-slash-mnr-slash-2023-slash-0027                                        , https://www.gov.uk/residential-property-tribunal-decisions/21-weaver-close-alsager-st7-2nz-bir-slash-41ug-slash-mnr-slash-2023-slash-0027                                        ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/6568a2c55936bb00133167f3/ST7_2NZ_BIR_41UG_MNR_2023_0027_reasons.pdf
